"gid","street_name","street_type","suburb","postcode","state","latitude","longitude","geom","delivery_id"
10217,DOMAIN,STREET,SOUTH YARRA,"3141",VIC,-37.83397840,144.97910048,POINT (144.97910048 -37.8339784),4072
4111,BOUNDARY,STREET,PORT MELBOURNE,"3207",VIC,-37.82910733,144.94366295,POINT (144.94366295 -37.82910733),4073
23556,NEALE,STREET,KENSINGTON,"3031",VIC,-37.79298855,144.92142712,POINT (144.92142712 -37.79298855),4074
23539,NAROOMA,PLACE,PORT MELBOURNE,"3207",VIC,-37.83755432,144.93007500,POINT (144.930075 -37.83755432),4075
1217,ALFRED,STREET,PRAHRAN,"3181",VIC,-37.84905584,144.98534093,POINT (144.98534093 -37.84905584),4076
13581,FITZGERALD,STREET,SOUTH YARRA,"3141",VIC,-37.84232084,144.99306993,POINT (144.99306993 -37.84232084),4077
36272,YATES,LANE,PARKVILLE,"3052",VIC,-37.78618896,144.94158009,POINT (144.94158009 -37.78618896),4078
5705,CAROLINE,STREET,SOUTH YARRA,"3141",VIC,-37.83990173,144.98752273,POINT (144.98752273 -37.83990173),4079
17634,JEZABEEL,COURT,FLEMINGTON,"3031",VIC,-37.78555719,144.92732930,POINT (144.9273293 -37.78555719),4080
3424,BEACON,VISTA,PORT MELBOURNE,"3207",VIC,-37.84023437,144.92916059,POINT (144.92916059 -37.84023437),4081
35592,WILLIAMSTOWN,ROAD,PORT MELBOURNE,"3207",VIC,-37.83420284,144.93020494,POINT (144.93020494 -37.83420284),4082
4672,BRIGHTON,STREET,FLEMINGTON,"3031",VIC,-37.78490883,144.93018495,POINT (144.93018495 -37.78490883),4083
1654,ARGYLE,PLACE,CARLTON,"3053",VIC,-37.80358689,144.96513447,POINT (144.96513447 -37.80358689),4084
26763,PORTLAND,PLACE,SOUTH YARRA,"3141",VIC,-37.84264942,144.99158693,POINT (144.99158693 -37.84264942),4085
22042,MELROSE,STREET,NORTH MELBOURNE,"3051",VIC,-37.79501310,144.94205687,POINT (144.94205687 -37.7950131),4086
31200,STATION,STREET,CARLTON,"3053",VIC,-37.79351884,144.97443894,POINT (144.97443894 -37.79351884),4087
12262,ERROL,STREET,NORTH MELBOURNE,"3051",VIC,-37.80401295,144.94917619,POINT (144.94917619 -37.80401295),4088
277,ABERDEEN,ROAD,PRAHRAN,"3181",VIC,-37.85262284,145.00337993,POINT (145.00337993 -37.85262284),4089
26503,PIN OAK,CRESCENT,FLEMINGTON,"3031",VIC,-37.78661313,144.92931425,POINT (144.92931425 -37.78661313),4090
28524,RANKINS,ROAD,KENSINGTON,"3031",VIC,-37.79063484,144.93142194,POINT (144.93142194 -37.79063484),4091
1919,AUSTRALIS,CIRCUIT,PORT MELBOURNE,"3207",VIC,-37.83776384,144.93460594,POINT (144.93460594 -37.83776384),4092
32855,THE CRESCENT,,KENSINGTON,"3031",VIC,-37.79481083,144.91889695,POINT (144.91889695 -37.79481083),4093
30413,SMITH,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83742144,144.95084187,POINT (144.95084187 -37.83742144),4094
18635,LARA,STREET,SOUTH YARRA,"3141",VIC,-37.84498884,144.99163193,POINT (144.99163193 -37.84498884),4095
4624,BRIDPORT,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83918584,144.96165593,POINT (144.96165593 -37.83918584),4096
27678,QUEEN,STREET,MELBOURNE,"3000",VIC,-37.81760328,144.96218222,POINT (144.96218222 -37.81760328),4097
26814,POWELL,STREET,SOUTH YARRA,"3141",VIC,-37.84063833,144.98954943,POINT (144.98954943 -37.84063833),4098
2334,BANK,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83285484,144.96462893,POINT (144.96462893 -37.83285484),4099
3208,BAYSWATER,ROAD,KENSINGTON,"3031",VIC,-37.79275083,144.92516295,POINT (144.92516295 -37.79275083),4100
3144,BAYSWATER,ROAD,KENSINGTON,"3031",VIC,-37.79414124,144.92122676,POINT (144.92122676 -37.79414124),4101
13107,FARNHAM,COURT,FLEMINGTON,"3031",VIC,-37.78162183,144.93001995,POINT (144.93001995 -37.78162183),4102
13013,FARADAY,STREET,CARLTON,"3053",VIC,-37.79909048,144.96917095,POINT (144.96917095 -37.79909048),4103
21974,MCNAMARA,MEWS,KENSINGTON,"3031",VIC,-37.79572238,144.91919321,POINT (144.91919321 -37.79572238),4104
13324,FENNELL,STREET,PORT MELBOURNE,"3207",VIC,-37.82947074,144.93639226,POINT (144.93639226 -37.82947074),4105
13244,FARRELL,STREET,PORT MELBOURNE,"3207",VIC,-37.83329284,144.93789994,POINT (144.93789994 -37.83329284),4106
4364,BOUVERIE,STREET,CARLTON,"3053",VIC,-37.80342793,144.96167467,POINT (144.96167467 -37.80342793),4107
1211,ALFRED,STREET,PRAHRAN,"3181",VIC,-37.84930784,144.98529993,POINT (144.98529993 -37.84930784),4108
19753,LITTLE LONSDALE,STREET,MELBOURNE,"3000",VIC,-37.81295617,144.95559663,POINT (144.95559663 -37.81295617),4109
22322,MILLSWYN,STREET,SOUTH YARRA,"3141",VIC,-37.83560127,144.98057193,POINT (144.98057193 -37.83560127),4110
7949,COBDEN,STREET,NORTH MELBOURNE,"3051",VIC,-37.80523219,144.95710449,POINT (144.95710449 -37.80523219),4111
17659,JOHN,STREET,FLEMINGTON,"3031",VIC,-37.78356202,144.92735683,POINT (144.92735683 -37.78356202),4112
25397,PARK,DRIVE,PARKVILLE,"3052",VIC,-37.79323408,144.95639029,POINT (144.95639029 -37.79323408),4113
27585,PUNT,ROAD,SOUTH YARRA,"3141",VIC,-37.83627390,144.98676159,POINT (144.98676159 -37.8362739),4114
8148,COLLETT,STREET,KENSINGTON,"3031",VIC,-37.78946542,144.93380340,POINT (144.9338034 -37.78946542),4115
16861,HOTHAM,STREET,EAST MELBOURNE,"3002",VIC,-37.81382884,144.98478893,POINT (144.98478893 -37.81382884),4116
10682,DOW,STREET,PORT MELBOURNE,"3207",VIC,-37.83947073,144.94276689,POINT (144.94276689 -37.83947073),4117
12053,ELTHAM,STREET,FLEMINGTON,"3031",VIC,-37.78499584,144.93102295,POINT (144.93102295 -37.78499584),4118
11766,ELGIN,STREET,CARLTON,"3053",VIC,-37.79708036,144.96878823,POINT (144.96878823 -37.79708036),4119
35030,WESTBOURNE,STREET,PRAHRAN,"3181",VIC,-37.85040284,145.00518193,POINT (145.00518193 -37.85040284),4120
23916,NEWMARKET,WAY,FLEMINGTON,"3031",VIC,-37.78618783,144.92775095,POINT (144.92775095 -37.78618783),4121
4547,BRIDGE,STREET,PORT MELBOURNE,"3207",VIC,-37.83598584,144.94190494,POINT (144.94190494 -37.83598584),4122
10580,DOVER,STREET,FLEMINGTON,"3031",VIC,-37.78308483,144.92694295,POINT (144.92694295 -37.78308483),4123
27847,QUEENSBERRY,STREET,CARLTON,"3053",VIC,-37.80423199,144.96231132,POINT (144.96231132 -37.80423199),4124
1305,ALTONA,STREET,KENSINGTON,"3031",VIC,-37.79660894,144.92541389,POINT (144.92541389 -37.79660894),4125
14991,GRAHAM,STREET,PORT MELBOURNE,"3207",VIC,-37.83949249,144.93990244,POINT (144.93990244 -37.83949249),4126
34755,WELLINGTON,PARADE,EAST MELBOURNE,"3002",VIC,-37.81756212,144.98860678,POINT (144.98860678 -37.81756212),4127
4383,BOUVERIE,STREET,CARLTON,"3053",VIC,-37.80067872,144.96268155,POINT (144.96268155 -37.80067872),4128
22891,MORRAH,STREET,PARKVILLE,"3052",VIC,-37.79566984,144.95499394,POINT (144.95499394 -37.79566984),4129
12816,EVILLE,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83331784,144.95327294,POINT (144.95327294 -37.83331784),4130
1044,ALEXANDRA,AVENUE,SOUTH YARRA,"3141",VIC,-37.83149184,144.98848893,POINT (144.98848893 -37.83149184),4131
30087,SHIELDS,STREET,FLEMINGTON,"3031",VIC,-37.78667284,144.93264494,POINT (144.93264494 -37.78667284),4132
3166,BAYSWATER,ROAD,KENSINGTON,"3031",VIC,-37.79380783,144.92279395,POINT (144.92279395 -37.79380783),4133
23374,MUSGROVE,MEWS,KENSINGTON,"3031",VIC,-37.79211257,144.92061895,POINT (144.92061895 -37.79211257),4134
31554,ST KILDA,ROAD,MELBOURNE,"3004",VIC,-37.83773064,144.97652537,POINT (144.97652537 -37.83773064),4135
33473,TOORAK,ROAD,SOUTH YARRA,"3141",VIC,-37.83864297,144.98774521,POINT (144.98774521 -37.83864297),4136
6682,CHATSWORTH,ROAD,PRAHRAN,"3181",VIC,-37.85288084,145.00672892,POINT (145.00672892 -37.85288084),4137
21805,MCCONNELL,STREET,KENSINGTON,"3031",VIC,-37.79050083,144.92842795,POINT (144.92842795 -37.79050083),4138
18052,KENSINGTON,ROAD,SOUTH YARRA,"3141",VIC,-37.83630636,145.00182413,POINT (145.00182413 -37.83630636),4139
4350,BOUVERIE,STREET,CARLTON,"3053",VIC,-37.80608423,144.96122600,POINT (144.961226 -37.80608423),4140
2497,BARKLY,STREET,CARLTON,"3053",VIC,-37.79974659,144.97132739,POINT (144.97132739 -37.79974659),4141
10939,DRUMMOND,STREET,CARLTON,"3053",VIC,-37.79631584,144.96892494,POINT (144.96892494 -37.79631584),4142
4656,BRIDPORT,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83843783,144.96272497,POINT (144.96272497 -37.83843783),4143
13970,FLINDERS,STREET,MELBOURNE,"3000",VIC,-37.81916063,144.95847276,POINT (144.95847276 -37.81916063),4144
3287,BAYVIEW,STREET,PRAHRAN,"3181",VIC,-37.85198484,145.00437793,POINT (145.00437793 -37.85198484),4145
20849,MACKAY,STREET,PRAHRAN,"3181",VIC,-37.84972884,145.00096293,POINT (145.00096293 -37.84972884),4146
34693,WATTLE,STREET,PRAHRAN,"3181",VIC,-37.84746684,144.99252193,POINT (144.99252193 -37.84746684),4147
18625,LANSDOWNE,STREET,EAST MELBOURNE,"3002",VIC,-37.80937984,144.97866193,POINT (144.97866193 -37.80937984),4148
27287,PRINCES,STREET,PORT MELBOURNE,"3207",VIC,-37.83684184,144.93935794,POINT (144.93935794 -37.83684184),4149
3517,BEDFORD,STREET,NORTH MELBOURNE,"3051",VIC,-37.80291671,144.95547649,POINT (144.95547649 -37.80291671),4150
20253,LOTHIAN,STREET,NORTH MELBOURNE,"3051",VIC,-37.80301484,144.94467194,POINT (144.94467194 -37.80301484),4151
31855,STOKES,STREET,PORT MELBOURNE,"3207",VIC,-37.83829820,144.93884049,POINT (144.93884049 -37.8382982),4152
19634,LITTLE CURRAN,STREET,NORTH MELBOURNE,"3051",VIC,-37.79174084,144.94349294,POINT (144.94349294 -37.79174084),4153
36348,YORK,STREET,PRAHRAN,"3181",VIC,-37.84951884,144.99820493,POINT (144.99820493 -37.84951884),4154
35225,WILLIAM,STREET,MELBOURNE,"3000",VIC,-37.81225260,144.95637681,POINT (144.95637681 -37.8122526),4155
3418,BEACON,VISTA,PORT MELBOURNE,"3207",VIC,-37.84046488,144.92961096,POINT (144.92961096 -37.84046488),4156
31981,STUBBS,STREET,KENSINGTON,"3031",VIC,-37.79220836,144.93561529,POINT (144.93561529 -37.79220836),4157
11691,ELGIN,STREET,CARLTON,"3053",VIC,-37.79785884,144.97213994,POINT (144.97213994 -37.79785884),4158
20956,MALVERN,ROAD,PRAHRAN,"3181",VIC,-37.84920384,145.01047592,POINT (145.01047592 -37.84920384),4159
4467,BRIDGE,STREET,PORT MELBOURNE,"3207",VIC,-37.83854984,144.94629894,POINT (144.94629894 -37.83854984),4160
12087,EMERALD,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83549464,144.95458682,POINT (144.95458682 -37.83549464),4161
13511,FINSBURY,STREET,FLEMINGTON,"3031",VIC,-37.78572284,144.93089995,POINT (144.93089995 -37.78572284),4162
36489,YOULDEN,STREET,KENSINGTON,"3031",VIC,-37.78871457,144.92603519,POINT (144.92603519 -37.78871457),4163
11677,ELGIN,STREET,CARLTON,"3053",VIC,-37.79799684,144.97336194,POINT (144.97336194 -37.79799684),4164
21382,MARKET,STREET,KENSINGTON,"3031",VIC,-37.78939583,144.92722895,POINT (144.92722895 -37.78939583),4165
1367,ANDERSON,WALK,KENSINGTON,"3031",VIC,-37.79704248,144.92050870,POINT (144.9205087 -37.79704248),4166
11153,DUDLEY,STREET,WEST MELBOURNE,"3003",VIC,-37.81014385,144.95054090,POINT (144.9505409 -37.81014385),4167
4445,BRAY,STREET,SOUTH YARRA,"3141",VIC,-37.84503923,144.99516695,POINT (144.99516695 -37.84503923),4168
15277,GREVILLE,STREET,PRAHRAN,"3181",VIC,-37.84944536,144.99170874,POINT (144.99170874 -37.84944536),4169
40,ABBOTSFORD,STREET,NORTH MELBOURNE,"3051",VIC,-37.80199584,144.94537494,POINT (144.94537494 -37.80199584),4170
12641,ESPLANADE WEST,,PORT MELBOURNE,"3207",VIC,-37.84241369,144.94153307,POINT (144.94153307 -37.84241369),4171
32515,SWANSTON,STREET,MELBOURNE,"3000",VIC,-37.81059564,144.96458577,POINT (144.96458577 -37.81059564),4172
27046,PRINCES,CLOSE,PRAHRAN,"3181",VIC,-37.84935484,144.99440193,POINT (144.99440193 -37.84935484),4173
30275,SIMPSON,STREET,EAST MELBOURNE,"3002",VIC,-37.81146684,144.98895393,POINT (144.98895393 -37.81146684),4174
9629,DANDENONG,ROAD,PRAHRAN,"3181",VIC,-37.85879384,145.00237792,POINT (145.00237792 -37.85879384),4175
6394,CHAPEL,STREET,SOUTH YARRA,"3141",VIC,-37.84006984,144.99528993,POINT (144.99528993 -37.84006984),4176
8391,COMMERCIAL,ROAD,PRAHRAN,"3181",VIC,-37.84684997,144.99281152,POINT (144.99281152 -37.84684997),4177
2934,BAY,STREET,PORT MELBOURNE,"3207",VIC,-37.83833684,144.94288494,POINT (144.94288494 -37.83833684),4178
7692,CLARKE,STREET,PRAHRAN,"3181",VIC,-37.84922084,145.00026993,POINT (145.00026993 -37.84922084),4179
19494,LITTLE BOURKE,STREET,MELBOURNE,"3000",VIC,-37.81073918,144.97174217,POINT (144.97174217 -37.81073918),4180
21289,MARK,STREET,NORTH MELBOURNE,"3051",VIC,-37.79373314,144.94119025,POINT (144.94119025 -37.79373314),4181
20927,MALONEY,STREET,KENSINGTON,"3031",VIC,-37.78900383,144.92808495,POINT (144.92808495 -37.78900383),4182
24010,NICHOLSON,PLACE,MELBOURNE,"3000",VIC,-37.81330984,144.95352294,POINT (144.95352294 -37.81330984),4183
3509,BEACONSFIELD,PARADE,PORT MELBOURNE,"3207",VIC,-37.84474084,144.94274094,POINT (144.94274094 -37.84474084),4184
28270,RAGLAN,STREET,PORT MELBOURNE,"3207",VIC,-37.83212984,144.94251194,POINT (144.94251194 -37.83212984),4185
16279,HIGH,STREET,PRAHRAN,"3181",VIC,-37.85369384,145.00582092,POINT (145.00582092 -37.85369384),4186
6910,CHOMLEY,STREET,PRAHRAN,"3181",VIC,-37.85820135,145.00561574,POINT (145.00561574 -37.85820135),4187
4893,BUCKHURST,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83196084,144.94829994,POINT (144.94829994 -37.83196084),4188
19433,LITTLE BOURKE,STREET,MELBOURNE,"3000",VIC,-37.81310872,144.96237342,POINT (144.96237342 -37.81310872),4189
25063,PALERMO,STREET,SOUTH YARRA,"3141",VIC,-37.84182784,144.99583393,POINT (144.99583393 -37.84182784),4190
9614,DANDENONG,ROAD,PRAHRAN,"3181",VIC,-37.85930584,145.00616992,POINT (145.00616992 -37.85930584),4191
9663,DARLING,STREET,SOUTH YARRA,"3141",VIC,-37.83846884,144.99121993,POINT (144.99121993 -37.83846884),4192
31475,ST KILDA,ROAD,MELBOURNE,"3004",VIC,-37.85086433,144.98196767,POINT (144.98196767 -37.85086433),4193
35153,WHITEMAN,STREET,SOUTHBANK,"3006",VIC,-37.82588539,144.95758372,POINT (144.95758372 -37.82588539),4194
14546,GEORGE,STREET,EAST MELBOURNE,"3002",VIC,-37.81462914,144.98456313,POINT (144.98456313 -37.81462914),4195
12529,ESPLANADE EAST,,PORT MELBOURNE,"3207",VIC,-37.83868869,144.94547744,POINT (144.94547744 -37.83868869),4196
33200,TIVOLI,ROAD,SOUTH YARRA,"3141",VIC,-37.83897089,144.99846821,POINT (144.99846821 -37.83897089),4197
22288,MILLSWYN,STREET,SOUTH YARRA,"3141",VIC,-37.83734268,144.98017218,POINT (144.98017218 -37.83734268),4198
12696,ESPLANADE WEST,,PORT MELBOURNE,"3207",VIC,-37.83793154,144.94391899,POINT (144.94391899 -37.83793154),4199
27467,PUNT,ROAD,PRAHRAN,"3181",VIC,-37.84741784,144.98494293,POINT (144.98494293 -37.84741784),4200
13203,FARRELL,STREET,PORT MELBOURNE,"3207",VIC,-37.83491755,144.93974438,POINT (144.93974438 -37.83491755),4201
30793,SPENCER,STREET,WEST MELBOURNE,"3003",VIC,-37.80646357,144.94500807,POINT (144.94500807 -37.80646357),4202
16946,HOWE,CRESCENT,SOUTH MELBOURNE,"3205",VIC,-37.83948734,144.95899168,POINT (144.95899168 -37.83948734),4203
18222,KING,STREET,PRAHRAN,"3181",VIC,-37.85019284,144.99636193,POINT (144.99636193 -37.85019284),4204
4163,BOUNDARY,STREET,SOUTH MELBOURNE,"3205",VIC,-37.82674439,144.94166171,POINT (144.94166171 -37.82674439),4205
5821,CARROLL,STREET,NORTH MELBOURNE,"3051",VIC,-37.79590884,144.94595894,POINT (144.94595894 -37.79590884),4206
17879,KENSINGTON,ROAD,KENSINGTON,"3031",VIC,-37.79787883,144.92080195,POINT (144.92080195 -37.79787883),4207
10752,DRUMMOND,PLACE,CARLTON,"3053",VIC,-37.80365300,144.96723115,POINT (144.96723115 -37.803653),4208
32973,THE CRESCENT,,PORT MELBOURNE,"3207",VIC,-37.83746925,144.92826425,POINT (144.92826425 -37.83746925),4209
8476,COMMERCIAL,ROAD,SOUTH YARRA,"3141",VIC,-37.84630884,144.99122293,POINT (144.99122293 -37.84630884),4210
9918,DERBY,STREET,KENSINGTON,"3031",VIC,-37.79795282,144.92930383,POINT (144.92930383 -37.79795282),4211
5425,CAPEL,STREET,NORTH MELBOURNE,"3051",VIC,-37.80438703,144.95514014,POINT (144.95514014 -37.80438703),4212
23377,MUSGROVE,MEWS,KENSINGTON,"3031",VIC,-37.79181628,144.92046546,POINT (144.92046546 -37.79181628),4213
21689,MCALLISTER,MEWS,KENSINGTON,"3031",VIC,-37.79276483,144.92046895,POINT (144.92046895 -37.79276483),4214
12082,ELTHAM,STREET,FLEMINGTON,"3031",VIC,-37.78451980,144.92904057,POINT (144.92904057 -37.7845198),4215
29003,ROCKLEY,ROAD,SOUTH YARRA,"3141",VIC,-37.83708684,145.00045093,POINT (145.00045093 -37.83708684),4216
3980,BLUEPRINT,CIRCUIT,PORT MELBOURNE,"3207",VIC,-37.83598324,144.91637888,POINT (144.91637888 -37.83598324),4217
13732,FLEMINGTON,ROAD,NORTH MELBOURNE,"3051",VIC,-37.79122385,144.94393153,POINT (144.94393153 -37.79122385),4218
3999,BOATHOUSE,DRIVE,MELBOURNE,"3004",VIC,-37.81997040,144.96976070,POINT (144.9697607 -37.8199704),4219
22037,MELROSE,STREET,NORTH MELBOURNE,"3051",VIC,-37.79519084,144.94202694,POINT (144.94202694 -37.79519084),4220
25959,PECKVILLE,STREET,NORTH MELBOURNE,"3051",VIC,-37.79549384,144.94282494,POINT (144.94282494 -37.79549384),4221
14191,FULHAM,AVENUE,SOUTH YARRA,"3141",VIC,-37.83896184,145.00380893,POINT (145.00380893 -37.83896184),4222
23524,NAPIER,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83497884,144.96721893,POINT (144.96721893 -37.83497884),4223
18593,LANG,STREET,SOUTH YARRA,"3141",VIC,-37.84104184,144.98723193,POINT (144.98723193 -37.84104184),4224
29522,ROUSE,STREET,PORT MELBOURNE,"3207",VIC,-37.84274095,144.94094974,POINT (144.94094974 -37.84274095),4225
13609,FITZGIBBON,STREET,PARKVILLE,"3052",VIC,-37.79522784,144.95704994,POINT (144.95704994 -37.79522784),4226
30616,SOUTH WHARF,PROMENADE,SOUTH WHARF,"3006",VIC,-37.82412439,144.95203359,POINT (144.95203359 -37.82412439),4227
21611,MASON,STREET,SOUTH YARRA,"3141",VIC,-37.83598784,144.98107193,POINT (144.98107193 -37.83598784),4228
30713,SPENCER,STREET,WEST MELBOURNE,"3003",VIC,-37.80874284,144.94863594,POINT (144.94863594 -37.80874284),4229
29063,RODEN,STREET,WEST MELBOURNE,"3003",VIC,-37.80912729,144.94572897,POINT (144.94572897 -37.80912729),4230
5276,CANNING,STREET,NORTH MELBOURNE,"3051",VIC,-37.79667384,144.94591494,POINT (144.94591494 -37.79667384),4231
28551,RANKINS,ROAD,KENSINGTON,"3031",VIC,-37.78998684,144.93197394,POINT (144.93197394 -37.78998684),4232
15672,HARDIMAN,STREET,KENSINGTON,"3031",VIC,-37.79554238,144.93377140,POINT (144.9337714 -37.79554238),4233
20605,MACARTHUR,PLACE,CARLTON,"3053",VIC,-37.79865084,144.97114594,POINT (144.97114594 -37.79865084),4234
22545,MONTAGUE,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83360584,144.95272994,POINT (144.95272994 -37.83360584),4235
9324,CRUIKSHANK,STREET,PORT MELBOURNE,"3207",VIC,-37.83961784,144.94605294,POINT (144.94605294 -37.83961784),4236
26999,PRIDHAM,STREET,PRAHRAN,"3181",VIC,-37.85170784,145.00400993,POINT (145.00400993 -37.85170784),4237
25100,PALMER,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83546784,144.96341693,POINT (144.96341693 -37.83546784),4238
4953,BUNCLE,STREET,NORTH MELBOURNE,"3051",VIC,-37.79053384,144.94213294,POINT (144.94213294 -37.79053384),4239
15766,HARDY,STREET,SOUTH YARRA,"3141",VIC,-37.84474384,144.98981093,POINT (144.98981093 -37.84474384),4240
4564,BRIDGE,STREET,PORT MELBOURNE,"3207",VIC,-37.83370662,144.93991823,POINT (144.93991823 -37.83370662),4241
1849,ATHOL,STREET,PRAHRAN,"3181",VIC,-37.84741884,144.98551093,POINT (144.98551093 -37.84741884),4242
21556,MARWICK,STREET,FLEMINGTON,"3031",VIC,-37.78177284,144.93173695,POINT (144.93173695 -37.78177284),4243
10529,DORRIT,STREET,CARLTON,"3053",VIC,-37.79951483,144.96602097,POINT (144.96602097 -37.79951483),4244
21975,MCNAMARA,MEWS,KENSINGTON,"3031",VIC,-37.79569667,144.91900496,POINT (144.91900496 -37.79569667),4245
9834,DAVIS,AVENUE,SOUTH YARRA,"3141",VIC,-37.84058584,144.99018693,POINT (144.99018693 -37.84058584),4246
24674,ORION,MEWS,PORT MELBOURNE,"3207",VIC,-37.83882379,144.93094410,POINT (144.9309441 -37.83882379),4247
32850,THE CRESCENT,,KENSINGTON,"3031",VIC,-37.79488349,144.91896340,POINT (144.9189634 -37.79488349),4248
28974,ROCKLEY,ROAD,SOUTH YARRA,"3141",VIC,-37.83873365,144.99945521,POINT (144.99945521 -37.83873365),4249
27218,PRINCES,STREET,PORT MELBOURNE,"3207",VIC,-37.84044384,144.93517094,POINT (144.93517094 -37.84044384),4250
17261,ILLAWARRA,ROAD,FLEMINGTON,"3031",VIC,-37.78488222,144.92347509,POINT (144.92347509 -37.78488222),4251
13249,FARRELL,STREET,PORT MELBOURNE,"3207",VIC,-37.83300884,144.93814694,POINT (144.93814694 -37.83300884),4252
30658,SPENCER,STREET,MELBOURNE,"3000",VIC,-37.81801422,144.95367564,POINT (144.95367564 -37.81801422),4253
10004,DERHAM,STREET,PORT MELBOURNE,"3207",VIC,-37.83221084,144.94058194,POINT (144.94058194 -37.83221084),4254
32983,THE RIDGEWAY,,KENSINGTON,"3031",VIC,-37.79511984,144.92457430,POINT (144.9245743 -37.79511984),4255
32346,SWANSTON,STREET,CARLTON,"3053",VIC,-37.80430861,144.96304640,POINT (144.9630464 -37.80430861),4256
35255,WILLIAM,STREET,SOUTH YARRA,"3141",VIC,-37.84026084,144.99325093,POINT (144.99325093 -37.84026084),4257
12688,ESPLANADE WEST,,PORT MELBOURNE,"3207",VIC,-37.83824599,144.94386479,POINT (144.94386479 -37.83824599),4258
6510,CHAPMAN,STREET,NORTH MELBOURNE,"3051",VIC,-37.79510384,144.94736694,POINT (144.94736694 -37.79510384),4259
12233,EQUITABLE,PLACE,MELBOURNE,"3000",VIC,-37.81584177,144.96332550,POINT (144.9633255 -37.81584177),4260
3601,BELLAIR,STREET,KENSINGTON,"3031",VIC,-37.79302184,144.92984494,POINT (144.92984494 -37.79302184),4261
8336,COLLINS,STREET,MELBOURNE,"3000",VIC,-37.81461915,144.97023602,POINT (144.97023602 -37.81461915),4262
17741,KARBAROOK,AVENUE,PRAHRAN,"3181",VIC,-37.85886484,145.00992092,POINT (145.00992092 -37.85886484),4263
16924,HOWARD,STREET,NORTH MELBOURNE,"3051",VIC,-37.80278302,144.95471374,POINT (144.95471374 -37.80278302),4264
16482,HIGHBURY,GROVE,PRAHRAN,"3181",VIC,-37.85575884,145.00692492,POINT (145.00692492 -37.85575884),4265
4171,BOURKE,STREET,DOCKLANDS,"3008",VIC,-37.82001993,144.94836156,POINT (144.94836156 -37.82001993),4266
21312,MARK,STREET,NORTH MELBOURNE,"3051",VIC,-37.79358570,144.94148019,POINT (144.94148019 -37.7935857),4267
10968,DRYBURGH,STREET,NORTH MELBOURNE,"3051",VIC,-37.80390584,144.94359094,POINT (144.94359094 -37.80390584),4268
33057,THERRY,STREET,MELBOURNE,"3000",VIC,-37.80755928,144.95890579,POINT (144.95890579 -37.80755928),4269
22645,MOORE,STREET,SOUTH YARRA,"3141",VIC,-37.84327884,144.98954393,POINT (144.98954393 -37.84327884),4270
17756,KAVANAGH,STREET,SOUTHBANK,"3006",VIC,-37.82421912,144.96356469,POINT (144.96356469 -37.82421912),4271
